Date,Price,High,Low,BTC_Price,SP_Price
2018-09-12,1206.19,1208.85,1192.51,6279.99,2888.92
2018-09-13,1201.44,1212.9,1199.98,6322.45,2904.18
2018-09-14,1193.71,1208.94,1192.93,6485.7,2904.98
2018-09-17,1200.93,1205.17,1192.76,6499.98,2888.8
2018-09-18,1198.35,1203.78,1195.76,6254.52,2904.31
2018-09-19,1203.98,1206.41,1197.64,6332.34,2907.95
2018-09-20,1207.58,1208.69,1201.07,6388.4,2930.75
2018-09-21,1199.55,1211.39,1191.76,6492.98,2929.67
2018-09-24,1198.85,1204.44,1194.21,6702.22,2919.37
2018-09-25,1201.31,1203.51,1197.01,6581.52,2915.56
2018-09-26,1194.46,1202.84,1190.41,6428.99,2905.97
2018-09-27,1182.8,1198.96,1181.88,6461.51,2914.0
2018-09-28,1192.09,1193.95,1180.68,6681.62,2913.98
2018-10-01,1188.46,1192.51,1184.46,6597.81,2924.59
2018-10-02,1203.1,1208.52,1188.44,6571.2,2923.43
2018-10-03,1197.37,1208.72,1196.55,6500.0,2925.51
2018-10-04,1199.66,1207.09,1195.77,6456.77,2901.61
2018-10-05,1202.85,1206.09,1196.99,6547.56,2885.57
2018-10-08,1188.01,1204.31,1183.57,6577.63,2884.43
2018-10-09,1189.62,1192.19,1183.24,6604.75,2880.34
2018-10-10,1194.78,1194.98,1185.13,6588.8,2785.68
2018-10-11,1224.33,1226.51,1191.1,6517.55,2728.37
2018-10-12,1217.93,1224.38,1215.6,6152.76,2767.13
2018-10-15,1226.94,1233.67,1217.4,6183.0,2750.79
2018-10-16,1224.43,1232.71,1223.35,6441.74,2809.92
2018-10-17,1222.68,1229.82,1220.33,6461.2,2809.21
2018-10-18,1225.75,1230.51,1218.44,6437.29,2768.78
2018-10-19,1226.31,1231.01,1222.93,6396.18,2767.78
2018-10-22,1222.17,1229.78,1219.95,6413.38,2755.88
2018-10-23,1230.48,1239.94,1221.65,6406.06,2740.69
2018-10-24,1234.22,1234.24,1225.42,6393.41,2656.1
2018-10-25,1232.23,1239.54,1227.84,6411.96,2705.57
2018-10-26,1233.58,1243.63,1229.78,6393.53,2658.69
2018-10-29,1229.74,1235.73,1224.31,6405.57,2641.25
2018-10-30,1223.44,1230.83,1219.71,6266.52,2682.63
2018-10-31,1214.54,1223.5,1211.82,6269.46,2711.74
2018-11-01,1233.23,1237.74,1214.69,6303.27,2740.37
2018-11-02,1232.89,1236.72,1229.67,6340.99,2723.06
2018-11-05,1231.3,1235.32,1226.77,6421.76,2738.31
2018-11-06,1226.8,1236.33,1223.34,6403.2,2755.45
2018-11-07,1226.1,1236.2,1223.13,6447.5,2813.89
2018-11-08,1223.54,1227.24,1219.94,6501.0,2806.83
2018-11-09,1209.59,1224.09,1206.53,6405.49,2781.01
2018-11-12,1200.65,1211.79,1200.31,6357.54,2726.22
2018-11-13,1202.34,1205.57,1196.19,6318.0,2722.18
2018-11-14,1210.91,1216.51,1197.43,6260.91,2701.58
2018-11-15,1213.0,1216.66,1207.83,5595.91,2730.2
2018-11-16,1221.47,1225.67,1212.61,5585.0,2736.27
2018-11-19,1224.05,1225.51,1217.82,5559.26,2690.73
2018-11-20,1221.55,1229.04,1219.69,4735.44,2641.89
2018-11-21,1226.02,1230.33,1219.52,4352.0,2649.93
2018-11-22,1227.45,1229.45,1224.81,4538.01,2632.56
2018-11-23,1223.19,1228.92,1220.12,4275.23,2632.56
2018-11-26,1222.37,1228.44,1221.45,3938.89,2673.45
2018-11-27,1214.69,1225.43,1211.71,3727.34,2682.17
2018-11-28,1221.11,1226.55,1210.99,3771.01,2743.79
2018-11-29,1223.99,1229.23,1220.45,4220.16,2737.76
2018-11-30,1221.96,1225.95,1216.49,4249.8,2760.17
2018-12-03,1231.07,1235.19,1221.22,4102.05,2790.37
2018-12-04,1238.55,1242.22,1230.34,3834.34,2700.06
2018-12-05,1237.56,1239.64,1233.21,3903.52,2695.95
2018-12-06,1237.99,1244.72,1234.56,3696.69,2695.95
2018-12-07,1248.09,1250.44,1237.29,3437.26,2633.08
2018-12-10,1244.58,1250.85,1241.47,3529.75,2637.72
2018-12-11,1242.94,1249.89,1240.81,3408.0,2636.78
2018-12-12,1245.8,1247.52,1241.94,3353.42,2651.07
2018-12-13,1242.46,1247.14,1240.05,3430.18,2650.54
2018-12-14,1238.21,1243.3,1232.7,3262.73,2599.95
2018-12-17,1245.91,1248.46,1235.69,3193.78,2545.94
2018-12-18,1249.38,1250.63,1244.79,3496.73,2546.16
2018-12-19,1243.4,1258.44,1241.49,3667.16,2506.96
2018-12-20,1260.15,1266.7,1242.7,3684.5,2467.42
2018-12-21,1256.01,1263.12,1253.68,4073.77,2416.62
2018-12-24,1269.13,1270.13,1257.96,3943.83,2351.1
2018-12-26,1266.98,1279.33,1264.56,3779.99,2467.7
2018-12-27,1275.22,1279.3,1266.42,3810.01,2488.83
2018-12-28,1280.75,1282.34,1274.19,3591.69,2485.74
2018-12-31,1282.82,1284.34,1277.31,3835.79,2506.85
2019-01-01,1282.61,1283.05,1282.52,3693.3,2510.03
2019-01-02,1284.77,1288.93,1278.59,3823.44,2510.03
2019-01-03,1293.99,1295.11,1284.17,3885.87,2447.89
2019-01-04,1284.92,1298.68,1276.66,3787.81,2531.94
2019-01-07,1288.67,1295.42,1282.53,4040.71,2549.69
2019-01-08,1285.35,1290.44,1279.1,4005.45,2574.41
2019-01-09,1293.13,1294.25,1279.9,3994.9,2584.96
2019-01-10,1286.38,1297.47,1285.99,4000.18,2596.64
2019-01-11,1288.0,1295.55,1286.01,3630.074183601223,2596.26
2019-01-14,1291.73,1296.21,1287.45,3647.990691892356,2582.61
2019-01-15,1289.31,1295.03,1286.6,3582.6863078220476,2610.3
2019-01-16,1293.52,1295.22,1287.77,3607.3621847766094,2616.1
2019-01-17,1291.9,1295.62,1288.67,3635.5312630704307,2635.96
2019-01-18,1281.49,1292.73,1280.49,3604.4279580822663,2670.71
2019-01-21,1280.28,1283.95,1276.58,3543.9376509219733,2632.9
2019-01-22,1285.04,1285.84,1277.21,3594.4924290830295,2632.9
2019-01-23,1282.4,1286.9,1278.4,3563.3733546518697,2638.7
2019-01-24,1280.94,1285.19,1276.79,3582.018766139774,2642.33
2019-01-25,1303.22,1303.78,1279.71,3570.2354388831777,2664.76
2019-01-28,1303.53,1304.79,1297.54,3443.6096483007127,2643.85
2019-01-29,1311.93,1312.34,1302.45,3415.8733465163714,2640.0
2019-01-30,1319.91,1323.67,1308.81,3464.5474582287534,2681.05
2019-01-31,1320.94,1326.65,1317.39,3436.1704537032438,2704.1
2019-02-01,1318.0,1323.82,1315.94,3466.343783551339,2706.53
2019-02-04,1311.75,1319.11,1308.5,3460.001643276527,2724.87
2019-02-05,1315.02,1317.13,1310.59,3468.126463728666,2737.7
2019-02-06,1306.22,1316.16,1305.7,3407.1649525680677,2731.61
2019-02-07,1310.09,1312.27,1302.53,3391.262947597628,2706.05
2019-02-08,1314.06,1316.05,1307.53,3657.560210188408,2707.88
2019-02-11,1308.32,1315.01,1303.69,3625.4286914084414,2709.8
2019-02-12,1310.9,1315.1,1306.44,3630.9139629006395,2744.73
2019-02-13,1306.19,1318.36,1304.8,3613.690315262774,2753.03
2019-02-14,1312.55,1314.7,1302.88,3594.3313908011487,2745.73
2019-02-15,1321.41,1322.76,1311.17,3627.9908479297555,2775.6
2019-02-18,1326.9,1328.05,1320.6,3911.327273025841,2779.76
2019-02-19,1341.17,1342.11,1322.63,3921.4549708052555,2779.76
2019-02-20,1338.49,1347.11,1336.79,3974.7038217071977,2784.7
2019-02-21,1323.49,1341.71,1321.99,3943.4587120962337,2774.88
2019-02-22,1327.8,1333.41,1321.39,3979.406285039544,2792.67
2019-02-25,1327.13,1332.8,1325.15,3840.8796881482604,2796.11
2019-02-26,1328.96,1330.4,1323.44,3815.088169357049,2793.9
2019-02-27,1319.88,1329.96,1316.78,3827.3715674570153,2792.38
2019-02-28,1313.05,1327.44,1312.41,3822.9592902873715,2784.49
2019-03-01,1293.56,1315.46,1290.24,3832.7493374506307,2803.69
2019-03-04,1286.67,1297.35,1282.88,3729.3216735489787,2792.81
2019-03-05,1287.43,1289.92,1281.1,3876.0172825415234,2789.65
2019-03-06,1286.76,1291.11,1283.51,3875.518524420053,2771.45
2019-03-07,1285.74,1289.1,1281.27,3889.6970671184263,2748.93
2019-03-08,1298.4,1300.85,1285.18,3876.1680473132537,2743.07
2019-03-11,1294.25,1299.44,1290.34,3878.870421739286,2783.3
2019-03-12,1302.01,1302.4,1292.08,3892.2228036483857,2791.52
2019-03-13,1309.28,1311.56,1300.61,3876.259232152559,2810.92
2019-03-14,1296.28,1310.53,1292.83,3886.61551465759,2808.48
2019-03-15,1301.38,1306.79,1293.82,3934.4276118284156,2822.48
2019-03-18,1303.7,1306.89,1298.19,3989.3750085845136,2832.94
2019-03-19,1306.55,1311.19,1302.5,4022.4108022931637,2832.57
2019-03-20,1312.48,1317.03,1298.58,4052.442232374487,2824.23
2019-03-21,1309.45,1320.62,1303.4,3990.956778369933,2854.88
2019-03-22,1313.38,1315.2,1306.81,3993.913677035806,2800.71
2019-03-25,1321.9,1324.57,1310.97,3933.7224013266805,2798.36
2019-03-26,1315.52,1323.41,1312.69,3948.9332543567534,2818.46
2019-03-27,1309.86,1319.6,1308.03,4044.194426841077,2805.37
2019-03-28,1290.55,1312.48,1288.58,4035.9164090038157,2815.44
2019-03-29,1292.15,1300.01,1286.77,4111.890768638729,2834.4
2019-04-01,1287.67,1297.23,1286.64,4149.8510714106815,2867.19
2019-04-02,1293.15,1293.15,1285.17,4885.490884670899,2867.24
2019-04-03,1289.91,1294.81,1288.34,4978.530250627433,2873.4
2019-04-04,1292.38,1294.55,1280.91,4907.779381148485,2879.39
2019-04-05,1291.7,1293.69,1284.44,5025.809737647359,2892.74
2019-04-08,1297.42,1303.97,1291.39,5262.580459546129,2895.77
2019-04-09,1304.14,1306.5,1296.57,5170.979381301652,2878.2
2019-04-10,1308.05,1310.96,1301.06,5311.030786566122,2888.21
2019-04-11,1292.59,1309.37,1289.66,5034.706523742311,2888.32
2019-04-12,1290.4,1296.1,1290.09,5066.822295884877,2907.41
2019-04-15,1287.89,1292.08,1282.37,5029.984255008443,2905.58
2019-04-16,1276.57,1288.85,1272.94,5180.81991188765,2907.06
2019-04-17,1274.14,1280.01,1272.94,5213.25278286381,2900.45
2019-04-18,1275.4,1277.97,1271.07,5270.385431391476,2905.03
2019-04-22,1274.93,1280.14,1273.66,5370.29743410509,2907.97
2019-04-23,1272.4,1276.83,1266.25,5514.929733123934,2933.68
2019-04-24,1275.36,1278.79,1268.58,5431.4462078776505,2927.25
2019-04-25,1277.35,1282.81,1273.35,5188.625698772417,2926.17
2019-04-26,1286.25,1289.01,1276.05,5314.9987415336955,2939.88
2019-04-29,1279.8,1287.0,1277.97,5280.234154937357,2943.03
2019-04-30,1283.6,1286.58,1279.69,5368.82432214855,2945.83
2019-05-01,1276.6,1287.38,1273.16,5420.0896708474575,2923.73
2019-05-02,1270.54,1278.18,1266.18,5545.697488248552,2917.52
2019-05-03,1279.19,1282.84,1268.9,5811.72926207863,2945.64
2019-05-06,1280.32,1285.9,1276.85,5783.077398771481,2932.47
2019-05-07,1285.15,1286.37,1278.04,5872.3432731364055,2884.05
2019-05-08,1280.93,1291.73,1279.37,6016.390564667828,2879.42
2019-05-09,1284.14,1288.57,1279.43,6203.36338752383,2870.72
2019-05-10,1286.0,1289.6,1283.1,6381.188657594636,2881.4
2019-05-13,1299.91,1301.5,1281.77,7795.148768397192,2811.87
2019-05-14,1297.03,1303.47,1293.52,7957.5994193348815,2834.41
2019-05-15,1296.67,1301.18,1292.85,8177.001932924721,2850.96
2019-05-16,1286.65,1299.06,1284.06,7868.649793180488,2876.32
2019-05-17,1277.55,1289.24,1274.91,7374.966244799648,2859.53
2019-05-20,1277.74,1279.32,1273.6,7974.150082796528,2840.23
2019-05-21,1274.97,1278.16,1269.34,7942.540724189475,2864.36
2019-05-22,1273.61,1277.59,1272.28,7659.281820106275,2856.27
2019-05-23,1283.45,1287.62,1272.61,7857.32848638687,2822.24
2019-05-24,1284.9,1285.59,1280.59,7972.695359588533,2826.06
2019-05-27,1285.2,1287.69,1283.68,8772.890876924921,2802.39
2019-05-28,1279.49,1286.75,1276.01,8721.451073156137,2802.39
2019-05-29,1279.6,1285.79,1278.88,8656.00181978206,2783.02
2019-05-30,1288.85,1289.24,1274.82,8272.528666399843,2788.86
2019-05-31,1305.65,1307.11,1288.0,8549.803800005411,2752.06
2019-06-03,1325.17,1328.34,1306.62,8125.577708182177,2744.45
2019-06-04,1325.28,1329.41,1319.9,7687.933961222136,2803.27
2019-06-05,1330.18,1344.24,1324.53,7781.117345354632,2826.15
2019-06-06,1335.55,1340.09,1327.26,7793.523121835239,2843.49
2019-06-07,1340.7,1348.45,1330.08,7989.0617212972165,2873.34
2019-06-10,1328.13,1337.77,1324.9,7993.33671750234,2886.73
2019-06-11,1326.91,1330.22,1319.74,7893.1296939661115,2885.72
2019-06-12,1333.55,1338.58,1326.04,8128.749436344683,2879.84
2019-06-13,1342.35,1343.41,1332.22,8214.446048574373,2891.64
2019-06-14,1341.58,1358.4,1337.88,8674.064306496184,2886.98
2019-06-17,1339.54,1343.53,1332.83,9324.638689518004,2889.67
2019-06-18,1346.48,1354.68,1338.54,9083.220313728672,2917.75
2019-06-19,1360.27,1362.5,1341.19,9265.114616032846,2926.46
2019-06-20,1388.18,1393.3,1357.66,9528.700614353933,2954.18
2019-06-21,1399.05,1411.08,1382.44,10165.97850167636,2950.46
2019-06-24,1419.55,1421.2,1400.33,11055.009823107239,2945.35
2019-06-25,1423.25,1438.99,1412.3,11750.048914335413,2917.38
2019-06-26,1408.75,1424.03,1402.37,12903.323814028041,2913.78
2019-06-27,1409.68,1411.94,1400.23,11211.652222183428,2924.92
2019-06-28,1409.5,1424.67,1406.64,12378.092324592004,2941.76
2019-07-01,1384.31,1397.69,1381.84,10611.607123329839,2964.33
2019-07-02,1418.44,1419.8,1383.55,10846.916082398837,2973.01
2019-07-03,1418.94,1436.29,1412.52,11953.213964254943,2995.82
2019-07-04,1415.65,1422.02,1410.43,11148.846951019197,2990.41
2019-07-05,1399.95,1424.24,1386.97,10982.727224992734,2990.41
2019-07-08,1395.5,1408.03,1391.79,12264.92466208365,2975.95
2019-07-09,1397.9,1400.13,1386.35,12551.264247951705,2979.63
2019-07-10,1419.0,1419.21,1389.88,12103.131414078613,2993.07
2019-07-11,1404.0,1426.21,1401.58,11365.27703679853,2999.91
2019-07-12,1415.74,1417.09,1403.12,11765.321460214094,3013.77
2019-07-15,1414.08,1419.75,1407.69,10839.457294405363,3014.3
2019-07-16,1406.33,1418.34,1401.23,9459.86662381592,3004.04
2019-07-17,1426.8,1427.0,1400.18,9675.663732572386,2984.42
2019-07-18,1446.3,1448.35,1414.68,10629.746055172172,2995.11
2019-07-19,1425.3,1452.96,1420.4,10512.367939935193,2976.61
2019-07-22,1425.12,1429.77,1422.34,10334.903822172313,2985.03
2019-07-23,1417.39,1429.25,1414.29,9859.892425555288,3005.47
2019-07-24,1425.9,1429.55,1416.43,9765.711996275171,3019.56
2019-07-25,1414.53,1433.84,1411.08,9881.794251163034,3003.67
2019-07-26,1418.69,1424.83,1413.72,9829.899399541575,3025.86
2019-07-29,1426.94,1428.46,1416.98,9505.410948865647,3020.97
2019-07-30,1430.85,1433.12,1422.12,9577.830925539889,3013.18
2019-07-31,1413.8,1433.07,1411.42,10082.57397561917,2980.38
2019-08-01,1445.31,1445.98,1400.65,10382.989948468146,2953.56
2019-08-02,1440.7,1448.23,1430.2,10524.008864990012,2932.05
2019-08-05,1463.8,1470.05,1437.03,11825.474393259758,2844.74
2019-08-06,1474.27,1475.04,1456.61,11478.15899928594,2881.77
2019-08-07,1501.2,1510.28,1472.28,11976.483662927123,2883.98
2019-08-08,1500.95,1509.72,1490.08,11999.43278394059,2938.09
2019-08-09,1497.24,1508.4,1494.69,11876.648552288138,2918.65
2019-08-12,1511.41,1517.95,1487.91,11396.145069892576,2883.75
2019-08-13,1501.39,1534.75,1481.38,10889.333045031944,2926.32
2019-08-14,1516.33,1524.3,1494.34,10050.361978223866,2840.6
2019-08-15,1523.2,1527.0,1508.22,10296.626913020042,2847.6
2019-08-16,1514.15,1527.75,1504.2,10339.219418510378,2888.68
2019-08-19,1495.3,1513.0,1492.65,10918.752620592437,2923.65
2019-08-20,1507.1,1508.6,1492.85,10764.847316777308,2900.51
2019-08-21,1502.3,1508.4,1496.15,10140.911652762645,2924.43
2019-08-22,1498.8,1504.68,1491.85,10104.111403609522,2922.95
2019-08-23,1526.85,1530.11,1493.05,10393.694096798707,2847.11
2019-08-26,1526.35,1555.13,1524.55,10370.141623639682,2878.38
2019-08-27,1542.65,1544.78,1524.85,10182.221841829189,2869.16
2019-08-28,1539.1,1547.03,1531.55,9738.02929994,2887.94
2019-08-29,1527.7,1550.72,1519.5,9496.776215749047,2924.58
2019-08-30,1520.25,1533.45,1517.43,9584.85784460208,2926.46
2019-09-02,1530.59,1533.81,1519.15,10351.468194369778,2906.27
2019-09-03,1547.0,1549.9,1521.51,10619.0574215726,2906.27
2019-09-04,1552.6,1557.38,1533.81,10569.00165508696,2937.78
2019-09-05,1519.35,1553.38,1509.39,10566.218607226645,2976.0
2019-09-06,1506.95,1527.9,1502.89,10300.476556226464,2978.71
2019-09-09,1498.95,1515.55,1497.72,10304.54684891852,2978.43
2019-09-10,1486.4,1501.45,1484.27,10100.14552766998,2979.39
2019-09-11,1497.6,1498.56,1485.0,10158.872634953917,3000.93
2019-09-12,1498.95,1523.96,1488.8,10418.738506174364,3009.57
2019-09-13,1488.7,1509.25,1485.73,10348.1650104003,3007.39
2019-09-16,1498.8,1512.2,1495.75,10257.35820518558,2997.96
2019-09-17,1503.1,1507.48,1493.36,10189.57716059126,3005.7
2019-09-18,1493.9,1511.32,1484.36,10158.964118988932,3006.73
2019-09-19,1499.2,1504.35,1488.9,10257.946938718744,3006.79
2019-09-20,1517.15,1517.24,1497.9,10170.290953036334,2992.07
2019-09-23,1522.11,1527.25,1511.5,9700.649583108663,2991.78
2019-09-24,1532.3,1535.85,1515.8,8511.690639874852,2966.6
2019-09-25,1504.15,1535.42,1501.31,8436.732621642113,2984.87
2019-09-26,1505.8,1512.7,1501.97,8065.302565127339,2977.62
2019-09-27,1496.94,1507.7,1487.04,8181.369476695797,2961.79
2019-09-30,1472.25,1500.5,1464.42,8296.388643011584,2976.74
2019-10-01,1478.98,1487.37,1459.0,8301.681493452703,2940.25
2019-10-02,1499.51,1505.11,1474.42,8366.389070255536,2887.61
2019-10-03,1505.0,1518.81,1495.99,8228.90476964479,2910.63
2019-10-04,1504.6,1511.17,1497.15,8141.325321204211,2952.01
2019-10-07,1493.6,1509.64,1489.94,8197.57787725227,2938.79
2019-10-08,1505.51,1508.71,1487.45,8173.159136750327,2893.06
2019-10-09,1505.7,1511.6,1499.7,8571.35901819766,2919.4
2019-10-10,1494.3,1517.08,1491.42,8565.811585372294,2938.13
2019-10-11,1489.85,1503.45,1474.28,8260.832935384433,2970.27
2019-10-14,1492.9,1497.38,1482.82,8350.314759747995,2966.15
2019-10-15,1481.17,1498.17,1477.53,8161.140238880131,2995.68
2019-10-16,1489.77,1491.65,1477.06,7995.32564950591,2989.69
2019-10-17,1491.89,1497.5,1483.45,8071.383207705575,2997.95
2019-10-18,1490.1,1494.26,1484.82,7950.896154833129,2986.2
2019-10-21,1484.5,1495.48,1481.91,8202.08621629455,3006.72
2019-10-22,1488.05,1489.29,1480.87,8025.071932286273,2995.99
2019-10-23,1492.1,1496.5,1487.62,7471.158997392084,3004.52
2019-10-24,1503.65,1504.27,1488.02,7418.526234658426,3010.29
2019-10-25,1504.73,1518.07,1500.56,8658.301650966248,3022.55
2019-10-28,1492.69,1508.58,1489.86,9211.466546958358,3039.42
2019-10-29,1487.6,1495.16,1483.72,9412.10236709239,3036.89
2019-10-30,1495.4,1496.91,1481.21,9156.387418981429,3046.77
2019-10-31,1513.35,1514.53,1493.72,9145.20062451712,3037.56
2019-11-01,1513.95,1515.81,1503.31,9238.971842019255,3066.91
2019-11-04,1509.63,1514.97,1504.33,9401.71771396204,3078.27
2019-11-05,1484.1,1510.1,1479.65,9312.402240508769,3074.62
2019-11-06,1490.46,1494.46,1482.45,9340.306046505048,3076.78
2019-11-07,1468.07,1492.48,1461.24,9213.41274424424,3085.18
2019-11-08,1458.66,1473.33,1456.28,8773.034388396823,3093.08
2019-11-11,1455.9,1466.77,1448.28,8731.968660428376,3087.01
2019-11-12,1457.19,1460.55,1445.61,8820.768032919488,3091.84
2019-11-13,1463.19,1467.36,1455.96,8775.267224312835,3094.04
2019-11-14,1471.2,1474.62,1460.93,8645.182663115986,3096.63
2019-11-15,1467.37,1471.49,1462.28,8471.05586625685,3120.46
2019-11-18,1470.85,1474.3,1456.26,8187.836334960896,3122.03
2019-11-19,1472.38,1475.72,1464.6,8133.150977967988,3120.18
2019-11-20,1471.25,1479.15,1465.88,8097.419693839968,3108.46
2019-11-21,1464.4,1475.98,1462.6,7629.19056392897,3103.54
2019-11-22,1462.29,1473.3,1461.23,7273.0948121023475,3110.29
2019-11-25,1454.97,1462.41,1453.89,7117.617715462241,3133.64
2019-11-26,1461.6,1462.97,1450.63,7157.893918597991,3140.52
2019-11-27,1454.35,1462.11,1452.45,7512.85703711646,3153.63
2019-11-28,1458.34,1458.57,1454.37,7422.028886484995,3140.98
2019-11-29,1464.8,1466.81,1452.93,7745.034834072207,3140.98
2019-12-02,1462.44,1467.03,1453.91,7297.707882151716,3113.87
2019-12-03,1477.34,1482.22,1459.39,7294.624270690559,3093.2
2019-12-04,1474.35,1484.55,1471.39,7197.671962587175,3112.76
2019-12-05,1475.7,1480.72,1472.9,7392.81681801174,3117.43
2019-12-06,1459.76,1477.45,1458.61,7533.129375200775,3145.91
2019-12-09,1461.99,1465.8,1458.76,7342.619975976557,3135.96
2019-12-10,1464.21,1469.36,1459.8,7225.307423391686,3132.52
2019-12-11,1474.85,1479.04,1462.59,7210.087613476371,3141.63
2019-12-12,1469.43,1486.95,1464.78,7198.602293683416,3168.57
2019-12-13,1475.81,1478.22,1462.48,7258.7167347334735,3168.8
2019-12-16,1476.25,1480.03,1472.99,6895.314692631754,3191.45
2019-12-17,1476.45,1480.78,1474.23,6629.092902763622,3192.52
2019-12-18,1475.44,1479.67,1470.32,7284.178093223418,3191.14
2019-12-19,1479.15,1481.97,1473.01,7152.414041947089,3205.37
2019-12-20,1478.2,1481.26,1475.7,7190.996341803454,3221.22
2019-12-23,1485.52,1486.29,1477.51,7318.44044493299,3224.01
2019-12-24,1499.56,1500.77,1484.41,7257.220246016039,3223.38
2019-12-25,1499.55,1499.55,1499.55,7204.5427594179955,3239.91
2019-12-26,1511.55,1512.77,1497.66,7203.622007547556,3239.91
2019-12-27,1510.67,1515.47,1507.05,7255.670166570392,3240.02
2019-12-30,1515.22,1516.54,1510.43,7241.667478801022,3221.29
2019-12-31,1517.4,1525.45,1514.66,7189.816306813716,3230.78
2020-01-01,1517.3,1517.48,1517.19,7196.776429525673,3257.85
2020-01-02,1528.94,1531.55,1517.22,6963.684559162969,3257.85
2020-01-03,1551.65,1553.7,1528.0,7345.355820998829,3234.85
2020-01-06,1565.96,1583.44,1560.9,7759.080471718084,3246.28
2020-01-07,1573.99,1577.53,1555.29,8149.535122874051,3237.18
2020-01-08,1555.81,1611.15,1552.23,8053.34798736405,3253.05
2020-01-09,1552.37,1561.67,1540.18,7817.221268239729,3274.7
2020-01-10,1562.28,1563.27,1545.52,8195.80728733228,3265.35
2020-01-13,1548.3,1562.3,1546.77,8108.363279289236,3288.13
2020-01-14,1546.37,1548.95,1536.12,8807.334339348974,3283.15
2020-01-15,1556.19,1558.44,1546.11,8818.487211043679,3289.29
2020-01-16,1552.79,1558.19,1548.05,8719.262255228712,3316.81
2020-01-17,1556.61,1561.45,1549.36,8907.719677681396,3329.62
2020-01-20,1561.58,1563.0,1556.39,8640.132578483923,3320.79
2020-01-21,1558.02,1568.75,1546.41,8733.24731624094,3320.79
2020-01-22,1558.92,1559.63,1550.08,8677.805436155295,3321.75
2020-01-23,1563.32,1568.17,1551.68,8400.574496358902,3325.54
2020-01-24,1570.65,1576.01,1556.42,8437.272585295841,3295.47
2020-01-27,1581.94,1586.81,1575.81,8906.441355837596,3243.63
2020-01-28,1566.24,1583.27,1565.65,9380.02051516809,3276.24
2020-01-29,1577.12,1578.04,1563.21,9298.868072559735,3273.4
2020-01-30,1574.21,1586.16,1572.65,9511.378609872994,3283.66
2020-01-31,1590.2,1590.21,1570.84,9350.8327699021,3225.52
2020-02-03,1576.45,1591.84,1571.29,9291.653670677488,3248.92
2020-02-04,1552.56,1579.57,1549.14,9192.426951099817,3297.59
2020-02-05,1556.7,1562.5,1547.4,9612.319350252463,3334.69
2020-02-06,1566.85,1568.55,1552.46,9767.80543275157,3345.78
2020-02-07,1570.29,1574.18,1562.39,9812.292220120675,3327.71
2020-02-10,1572.3,1577.23,1568.01,9851.719763649,3352.09
2020-02-11,1567.71,1574.17,1562.29,10234.71087323766,3357.75
2020-02-12,1565.63,1570.59,1561.8,10332.011402720069,3379.45
2020-02-13,1576.39,1578.24,1565.53,10228.994053100265,3373.94
2020-02-14,1584.7,1585.05,1573.12,10347.633432616618,3380.16
2020-02-17,1581.1,1584.81,1578.6,9692.20976042406,3370.29
2020-02-18,1601.92,1605.45,1583.09,10170.966370382635,3370.29
2020-02-19,1611.64,1613.04,1599.53,9625.825394146605,3386.15
2020-02-20,1619.7,1623.79,1603.98,9604.269566358094,3373.23
2020-02-21,1643.7,1649.15,1618.94,9682.74993651587,3337.75
2020-02-24,1660.72,1689.11,1652.37,9657.38701586781,3225.89
2020-02-25,1635.38,1660.86,1629.1,9314.854631387972,3128.21
2020-02-26,1639.96,1655.09,1625.79,8786.826452765596,3116.39
2020-02-27,1642.35,1660.57,1635.65,8823.004055409454,2978.76
2020-02-28,1585.13,1649.48,1565.86,8698.141486493041,2954.22
2020-03-02,1590.73,1611.03,1579.7,8916.81032709071,3090.23
2020-03-03,1639.77,1649.55,1587.86,8762.068863037504,3003.37
2020-03-04,1635.83,1651.65,1632.06,8753.462252250794,3130.12
2020-03-05,1670.61,1674.69,1635.07,9059.82518617034,3023.94
2020-03-06,1674.23,1692.1,1648.12,9134.97432158762,2972.37
2020-03-09,1680.2,1702.96,1657.74,7921.209028675835,2746.56
2020-03-10,1649.36,1680.53,1642.15,7896.210046701007,2882.23
2020-03-11,1635.03,1671.13,1632.97,7938.601424132094,2741.38
2020-03-12,1577.08,1650.47,1561.01,4830.662875823383,2480.64
2020-03-13,1529.7,1597.72,1506.86,5603.936486348312,2711.02
2020-03-16,1514.61,1573.49,1451.5,5035.299446096136,2386.13
2020-03-17,1528.57,1553.26,1465.81,5322.06013862002,2529.19
2020-03-18,1486.3,1546.22,1472.86,5391.838405366319,2398.1
2020-03-19,1471.0,1501.05,1464.18,6169.001137054875,2409.39
2020-03-20,1498.24,1516.25,1460.3,6207.355608654877,2304.92
2020-03-23,1553.81,1561.48,1485.1,6474.849632855162,2237.4
2020-03-24,1622.03,1638.72,1553.41,6751.290205776947,2447.33
2020-03-25,1613.79,1643.05,1587.2,6680.988441543069,2475.56
2020-03-26,1632.39,1647.28,1595.84,6741.325966945905,2630.07
2020-03-27,1623.5,1637.86,1612.22,6362.559476953924,2541.47
2020-03-30,1623.3,1639.61,1608.72,6397.365387769792,2626.65
2020-03-31,1571.31,1626.27,1566.23,6413.022271542944,2584.59
2020-04-01,1595.05,1603.41,1566.97,6649.137482825933,2470.5
2020-04-02,1613.79,1621.15,1579.04,6797.399732623309,2526.9
